actual,predicted
18.58134,51.168407
124.56803,109.77529
40.05717,52.48752
52.24232,64.62901
26.90128,44.156223
17.42001,46.160805
69.09051,39.425766
188.01769,185.09341
24.38801,63.68744
152.12745,168.50261
19.74267,31.323135
9.48128,41.443375
66.92306,39.905025
10.452,50.80508
57.47717,62.009514
37.35329,48.27493
52.64123,65.29267
40.95947,64.00623
72.00848,42.14549
117.38661,122.19887
19.74267,34.04762
120.77212,108.86918
147.17727,120.35695
23.20387,60.12304
123.9506,63.582233
67.92918,41.03988
11.80394,42.62388
218.28047,182.74052
37.16268,35.407955
16.25867,40.0487
10.40639,38.62997
121.2276,175.5538
11.61334,52.34096
20.90401,38.050987
6.968,39.366043
147.21218,121.390724
10.452,40.460262
188.80198,125.52987
64.06396,39.250313
176.73958,164.7728
111.81026,166.5684
129.17699,117.10011
13.61199,41.22043
144.8141,129.01949
77.64568,100.64719
18.58134,39.264523
10.64261,47.257317
38.70523,47.59539
2.51327,83.7076
10.452,39.925903
63.79235,88.99503
172.51085,135.33626
159.54613,134.16867
208.13578,163.13832
25.73995,41.042553
47.7876,50.914074
9.48128,53.751987
191.65846,121.918625
118.15416,119.70899
71.00915,47.40786
49.91454,40.289753
65.73892,118.81739
52.03402,104.40955
15.09734,36.982185
123.80049,79.38936
45.86383,48.862213
219.5238,157.77747
70.56975,83.77219
216.24742,178.9806
28.92854,74.99119
76.91796,100.027115
72.7195,38.21596
6.968,54.86175
43.85396,37.262085
97.68277,117.62994
57.85839,49.555843
83.78383,27.025957
78.94788,35.74877
4.64533,28.471779
49.91454,39.534954
221.29416,194.05864
5.32065,44.830822
141.07821,140.6074
30.57589,50.36072
193.94674,146.04889
172.70844,112.20766
113.0238,91.125206
44.662,56.17112
179.01109,119.05178
10.64261,53.86952
11.61334,40.616333
96.67833,74.81518
31.35601,51.45443
74.25693,38.523376
176.69933,135.0232
75.8451,36.46424
45.11101,95.11977
46.79917,62.229324
37.35329,38.331364
62.50372,43.150543
51.4799,48.362988
74.04628,98.2684
71.52179,82.13679
